x_1_2,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9
9685,,6,,,,,,
NAME,,DESCRIPTION,parental,parental2,lm21,lm22,lm23,lm24
46947_at,'HYOU1',na,181.7,156.1,138,114.6,121.9,104.6
47083_at,'SNRPD2',na,660.8,575.7,728.1,596,707.9,504.4
47105_at,'PLOD1',na,335.1,300.9,282.1,280,270.5,281.8
47530_at,'ZNF207',na,422.8,405.6,326.9,398.5,394.7,300.1
47571_at,'ZNF207',na,251.4,158.9,245.3,304.4,164.5,244.2
47608_at,'PSMD2',na,1070,960.9,1001.2,1038.6,1046.3,1035.8
47773_at,'SCD',na,185.2,123.3,153.9,275.6,165.5,240.9
48106_at,'SCD',na,205,245.1,256.2,194.3,318.5,227.6
48531_at,'RAP1B',na,905.5,1008.1,987.8,1076.6,1067.8,1035.9
48580_at,'RPS21',na,1655.3,1427.9,1165.3,961.7,992.6,1071.6
49327_at,'BCAP31',na,623.2,542.4,622,616.8,776.2,632.7
49485_at,'CTSB',na,423.1,328.1,380.7,344.8,426,359.2
49878_at,'CTSB',na,909.5,817.2,853.3,864.8,876,926.2
50277_at,'KARS',na,1872,1999.9,2260.1,2201.1,2371.4,1965.2
50314_i_at,'EPRS',na,1309.8,1179.2,1006.7,895.4,902.3,1092.6
50374_at,'EPRS',na,288,274.2,277.3,207.5,329.1,175.9
50376_at,'EPRS',na,444,383.1,495.6,499.9,452.3,398
50400_at,'PRDX6',na,191.6,207.6,86.3,76.6,176.1,106.9
51146_at,'PRDX6',na,155.6,146.7,140.1,127.1,124.9,144.5
51158_at,'PPP1CA',na,74.4,107.6,148,101.1,112.8,87.5
51176_at,'SARAF',na,1254.9,1120,1105.9,1341.7,1471.5,1177.2
51200_at,'AHCYL1',na,780.6,767.3,625.5,602.7,531.1,686.2
51228_at,'AHCYL1',na,73.5,69.5,140.7,118,78.1,114.1
52005_at,'AHCYL1',na,562,622.2,584.1,514.8,520.9,596.8
52078_at,'IST1',na,719.6,828,660.6,786.1,798.9,679.5
52159_at,'GNB2',na,349.4,319.7,298.9,339.8,324.9,281.4
52164_at,'H2AFZ',na,1251.6,1425.5,950.4,1053,867.2,975
52169_at,'NCOR1',na,1022.9,929.3,895.2,1032.1,1074,1147.4
52285_f_at,'NCOR1',na,148.8,152.1,199.7,160.1,177.2,227.7
52731_at,'NCOR1',na,117.1,174,218.7,141,183.4,199.2
52741_at,'NCOR1',na,204.3,157,265.4,262.4,202.3,254.3
53071_s_at,'RPS8',na,292.2,296.4,403.3,351.6,323.9,305.3
53076_at,'FLNA',na,261.3,184.5,232.7,184.7,213.8,195.4
53202_at,'CNOT1',na,75,83.6,64.7,88.5,87.5,75.4
53912_at,'CNOT1',na,512.5,402.5,679.8,559.2,613.2,636.4
53968_at,'DHCR24',na,458.3,589.1,624.3,552.4,591,555.9
53987_at,'RAB11A',na,167,131.2,163.1,167.9,155.5,157.4
53991_at,'RAB11A',na,289,245.5,320,207.7,277,267.2
54632_at,'PSAP',na,356,322.6,338.6,261.4,227.2,271.7
54970_at,'RNF114',na,1397.6,1572,774.7,1213.6,1204.2,782
55065_at,'RNF114',na,578.5,699.5,273.2,249.4,280.3,226.5
55081_at,'RPL18A',na,375.2,451.8,520.3,430.3,404.9,675.1
55093_at,'STRAP',na,860.3,938.9,897.5,618,716.7,567.6
55662_at,'PSAP',na,175.6,183.9,143.9,113.7,137.1,117.5
55692_at,'S100A10',na,562.8,454.7,451.3,367,378.4,435.9
55705_at,'CCT8',na,2459.8,2326.1,2424.4,2223.9,2371.1,2383.3
56197_at,'NOP56',na,1645.6,2010.1,2275.7,1917.1,2095.7,2449.8
56256_at,'NOP56',na,637.1,620.4,639.6,412.5,532.4,610.4
56821_at,'PSMB1',na,231,230.8,279.3,233.9,237.4,189
56919_at,'CCT4',na,156.8,125.6,174.2,142,131.7,137.5
57082_at,'EPAS1',na,558.2,621.8,628.9,687.4,750,429.7
57163_at,'DNAJA1',na,1454.9,1681.2,1366.5,1249.1,1495.9,1399.4
57516_at,'DNAJA1',na,71.3,111.3,141.3,112.3,115.2,122.9
57532_at,'PSMD4',na,780.5,786.7,726.7,757.3,790.1,922.1
57539_at,'UQCRC2',na,270.5,301.8,259.2,286.2,265.9,256.7
57540_at,'CKB',na,141.9,175.5,126.6,98.5,99.1,112.2
57703_at,'RHOC',na,144.1,126.1,154.7,129,135.8,108.3
57715_at,'PGAM1',na,470.7,381,412.7,121.6,540.2,477.7
57739_at,'STAT1',na,219.2,281.3,296.4,204.2,208.6,215.3
58696_at,'RPL23',na,865.1,868.3,805.6,814,808.3,851
58916_at,'SSR1',na,692.6,674.8,590.7,250.3,363.2,490.8
58994_at,'SSR1',na,248.6,215.7,258.2,153.9,178.4,184.7
59705_at,'SSR1',na,97.3,104.3,112.1,84,76,143.6
48612_at,'TRA2B',na,1334,1118.5,879.3,845.8,933.1,1013.2
48659_at,'TRA2B',na,778.3,791.9,776.1,769.8,790.1,965.8
48808_at,'FKBP4',na,1119,1478.8,1696.9,2365.3,2348.6,2133.5
49077_at,'FKBP4',na,1864.9,1914.5,1425.9,1331.4,1484.9,1747.3
49329_at,'HDGF',na,313.7,273.8,290.6,251.1,282,281.5
49679_s_at,'PALLD',na,1265.6,1141.2,698.2,789.3,999.9,693
51774_s_at,'MGEA5',na,1108.7,935,934.2,713.9,813.9,981.4
55872_at,'MGEA5',na,510.1,605.9,301.2,371.7,372.9,751.6
56748_at,'M6PR',na,59,89.1,89,58,62.2,63
58367_s_at,'M6PR',na,618.1,758.7,723.2,658.3,728.3,685.1
58780_s_at,'15-Sep',na,215.5,237.5,215.4,107.9,156.4,151.7
58900_at,'AHCY',na,1030.8,1058.4,946.4,746.1,863.1,923.7
59433_at,'HLA-E',na,177.9,198.9,184.7,161.5,152.4,163.3
59437_at,'HLA-E',na,143.4,154.6,164.8,126.3,119.4,108.7
59999_at,'PALLD',na,353.9,314.8,446.4,318.3,434.7,437.9
60471_at,'PALLD',na,377.5,381.1,305.9,247.7,304,301.5
60474_at,'RPLP2',na,234.3,182.2,408.5,436.9,342.4,336
60528_at,'CCT3',na,434.4,362.7,449.9,443.8,461.7,409.9
60794_f_at,'TACC1',na,53.2,65.7,100.9,35.6,80.7,97.6
62212_at,'EIF4A2',na,211.6,218.5,230.9,229.7,203.6,252.6
63009_at,'PPM1G',na,387.8,346.1,314.5,358.1,353.6,441
63305_at,'KTN1',na,165.3,124.2,135.5,123.2,148.2,86.3
63825_at,'KTN1',na,359.1,372.6,557.6,637.2,482.7,311.1
64371_at,'TAGLN2',na,114.2,128.8,122.3,149.2,108.6,145.6
64418_at,'SRPR',na,204.3,215.4,263.6,245.1,242.3,261.4
64432_at,'SRPR',na,102.4,95.8,64.9,84.3,66.5,69.3
64438_at,'PHC2',na,366.5,342.2,401.1,406.2,329.8,300.4
64440_at,'BTG1',na,619.2,706.1,716.5,660,660.9,684.5
64474_g_at,'BTG1',na,317.7,300,379.9,409.9,366.9,349.9
64486_at,'KDELR1',na,1827.8,2204.8,1551.2,1323.6,1535,1124
64488_at,'LGALS3BP',na,311.2,317.9,230.7,303.9,238.8,304.6
64883_at,'SLC3A2',na,288.4,214.1,208.2,163.2,168.5,194.3
64900_at,'COX6A1',na,92.5,109,79.7,77.7,73.9,96.7
65133_i_at,'RPS23',na,119.8,128.5,166.1,97.5,127.2,126.7
65438_at,'RAB14',na,100.6,107.9,106.8,86.3,81.6,137.6
65493_at,'TMED10',na,125.4,158.8,185.3,204.1,141.7,181.4
65517_at,'VCL',na,734.2,858.4,417.9,370.3,614.7,503.8
65521_at,'DCTN2',na,584.9,494.1,510,541.8,590.5,589.1
65585_at,'RPS4X',na,393.4,385.2,269.1,222.3,180.5,265.7
65588_at,'DEK',na,356.7,433.3,542.2,452.9,497.6,707.9
65591_at,'CALR',na,874.8,974.9,910.4,783.6,798.9,908.1
65635_at,'RPL8',na,591.3,456.2,565.5,487.7,546,601.9
65884_at,'RPL5',na,563.9,539.6,382.5,738.5,633.5,602.3
71933_at,'RERE',na,644.2,596.5,652.6,516.6,514.6,641.9
74694_s_at,'HSBP1',na,175,199.6,218.3,179.4,196.8,163.3
76897_s_at,'HSBP1',na,169.8,194,243.1,174.8,193.4,151.4
79005_at,'HMGN1',na,643.2,657.8,698.1,606.2,604.8,659.4
78047_s_at,'HMGN1',na,2144.6,1998.5,1630.9,1492.8,1846.3,1355.2
78330_at,'SEC31A',na,91.9,89.1,105,83,102.5,75
78383_at,'GLUD1',na,464.8,463.4,321.1,300.4,393.5,316.2
78495_at,'GLUD1',na,211.4,201.5,257.4,218.1,227.2,246
89948_at,'MLF2',na,258.8,283.8,294.4,296.8,307.3,257
90610_at,'RPS20',na,462.1,366.6,366.4,333,486.4,413.6
91617_at,'ARPC1A',na,242.9,202.1,226.5,295.1,310.4,282.6
91684_g_at,'IMMT',na,486.9,556.6,549.3,450.4,486.4,550.6
91703_at,'SSRP1',na,651.5,582.6,425.1,445.5,498.9,502.9
91816_f_at,'SSRP1',na,740.7,720.8,628.2,695.2,679.9,615.9
91952_at,'SDCBP',na,435.8,405.5,422.6,405.6,477.5,406.7
200593_s_at,'FUS',na,2731.5,3311.4,2508.1,2873.4,2446.3,2277.4
200594_x_at,'CLTA',na,5320.3,5153.5,4537.6,4966.3,5076.4,5303.6
200595_s_at,'SEPHS2',na,2184.9,2065.3,3355.5,2100.6,2753.7,3127.2
200596_s_at,'RPL31',na,1387,1572.6,1170.8,752.4,1137,1032.8
200597_at,'RPL31',na,196.7,326.4,441.5,265.1,428.5,421.2
200598_s_at,'UBA1',na,2729,2856.5,1752.5,1831,1870.4,2067.7
200599_s_at,'ABLIM1',na,6108.4,5635.5,4337.8,4455.3,4184.4,4747.1
200600_at,'ALDOA',na,3264,3261.8,3865.5,3691.5,3513.9,2411
200601_at,'PPIB',na,6107.9,6525.4,7118.4,5630.6,6089.8,5285.1
200602_at,'PPIB',na,1288.9,1283,872.9,753.2,945.7,612.2
200603_at,'SERP1',na,2452.8,2086.5,4070.8,3416.2,3064.4,3608
200604_s_at,'SERP1',na,2033.7,2162.6,1970,2236,2075.9,1967.3
200605_s_at,'SERP1',na,2509.6,2410.1,2842.6,3030.9,2792.2,3394.2
200606_at,'TSPAN3',na,948.8,949.6,1008.9,1019,1072.9,1072.3
200607_s_at,'TSPAN3',na,1835.2,1922.3,1553.4,1350.4,1405.8,1249.9
200608_s_at,'ACTA2',na,1848.3,1559.7,2304.3,2244.1,1760.3,2865.8
200609_s_at,'PPT1',na,9289.3,7212.9,5549.4,7881.5,8263.6,7248.4
200610_s_at,'TAX1BP1',na,5373.8,6512.4,7547.5,7283.1,5412.6,7632.7
200611_s_at,'TAX1BP1',na,7157.7,7963,5609.3,6843.8,7017.7,7161.5
200612_s_at,'MDH1',na,2207,2310.8,2044.4,1498.3,2023.3,1844.8
200613_at,'PDHA1',na,3407.7,3437.4,2730.1,3276.6,2889.1,2883.6
200614_at,'PDHA1',na,8889.9,8657.6,7609.4,9127.4,9018.5,8088.8
200615_s_at,'GNAS',na,1577.6,1458.4,1310.5,1086.3,1510.1,1507
200616_s_at,'ANXA6',na,1311.3,1354.8,1129,1000.7,918,1444.4
200617_at,'CD59',na,1992.2,1782.8,1411.3,1521.3,1348.1,1286.4
200618_at,'CD59',na,6378.8,7639.7,7825.6,8654.4,6952.4,6710.2
200619_at,'CD59',na,2634.7,2445.2,1742.1,2345.2,2389.2,2303.3
200620_at,'PSME3',na,2156,2463.2,2335,2707.6,2933.7,2258.2
200621_at,'PSME3',na,2646.8,2564.5,2067.5,2274.6,2240.2,2761
200622_x_at,'HIF1A',na,1355.9,1373.1,1102.1,1346,1434,1193
200623_s_at,'TRIM28',na,2029,2182.2,1638,2089.6,2055.4,1881.9
200624_s_at,'SNX17',na,2960.6,3131,3218.2,3617.9,3298.7,3441.2
200625_s_at,'IPO7',na,4559.4,4293.9,4278.4,5475.4,4801.5,6047.3
200626_s_at,'IPO7',na,2859.2,3178.8,3838.3,4082.5,3694.9,3761.5
200627_at,'IPO7',na,5681.1,5559.3,6969.3,8515.1,7591.2,8026.2
200629_at,'IPO7',na,1163,1452.7,1767.8,1568.6,1881.8,1604.5
200630_x_at,'ACTR3',na,6495.1,7192.9,6236.8,7516.9,8008.9,6588.8
200631_s_at,'RBM14-RBM4 /// RBM4',na,5299.5,5513,5928.7,6986.7,7245.7,5644
200632_s_at,'CKAP4',na,2194.2,2430.5,2429.5,2844,3184,847.9
200633_at,'CKAP4',na,19752.1,19994.9,19984.4,23024.5,25605.6,19871.6
200634_at,'AARS',na,11206.4,13304.1,11134.4,11391.9,11926.5,11392.2
200635_s_at,'TMEM189-UBE2V1 /// UBE2V1',na,865.6,1045.3,402.3,598.1,448.3,552.7
200636_s_at,'TMEM189-UBE2V1 /// UBE2V1',na,1391.6,1952,1129.7,1426.8,1219.6,1464.3
200637_s_at,'TMEM189 /// TMEM189-UBE2V1 /// UBE2V1',na,1056.3,1176.2,408.8,581.1,420.1,414
200638_s_at,'SSR4',na,7952.7,8082,7825.3,8930.4,7888.2,7145.4
200639_s_at,'CD9',na,5502.4,5465.2,5251.8,6888,4982.5,6047.2
200640_at,'HADHB',na,11842,11369,9567.9,10606.2,9776.1,9147.7
200641_s_at,'TXNIP',na,11347,11222.5,7875.6,9876.4,9375.9,8827.4
200642_at,'TXNIP',na,9243.3,7974.7,4842.9,5558.4,5161.1,5238.7
200643_at,'TXNIP',na,637,618.5,561.4,599.4,541.5,462.1
200644_at,'RPN1',na,1472.1,1373.8,2644,2309.7,3068.1,1446.9
200645_at,'ANXA1',na,5548,4902.6,5305.6,5446.5,5551.2,4726.7
200646_s_at,'PAICS',na,356,369.6,338.9,365.1,339.8,278
200647_x_at,'PAICS',na,5469.4,5422.1,5769.7,5522,5966.8,4857.9
200649_at,'EIF1AX',na,933.8,923.1,786.6,827.4,848.5,517.3
200650_s_at,'EIF1AX',na,17460.3,17263.3,17064.4,20669.8,19032.3,16216.7
200651_at,'EIF1AX',na,14405,14819.4,15377.1,15703,15556,11955.3
200652_at,'EIF1AX',na,4296,3943.8,3076.3,4718.3,3960.7,3438.8
200653_s_at,'YWHAH',na,1729.7,1746.7,2690,2530.8,2351.6,2584.9
200654_at,'DSTN',na,8921.8,10174.4,7898,8618.2,8113.6,8019.1
200655_s_at,'DSTN',na,4329.8,3880.6,5242.6,5425.7,5299,5490.1
200656_s_at,'TAF7',na,3000.1,2875.1,3180.1,3300.9,2797.2,3408.2
200657_at,'EIF5B',na,12584.7,11225,12623.7,14755.4,15978.2,10320.9
200658_s_at,'EIF5B',na,2634.2,3067.2,3228.7,3104.9,3005.1,3092.6
200659_s_at,'EIF5B',na,1182.4,897.8,1036.3,1158.5,1357.7,1225.9
200660_at,'EIF5B',na,8764.4,8593.6,4290.9,5568.3,6034.3,4649.7
200661_at,'CD99',na,2580.1,2834.8,2455.3,2345.4,2358.5,1772.9
200662_s_at,'CD99',na,3422.4,3652.9,2952.2,3695.1,3165.9,4137.6
200663_at,'LDHB',na,7104,8416.6,11223.4,11377.1,10707.1,9426.8
200664_s_at,'HNRNPH1',na,1642.9,1691.8,1134.3,1252.2,1702.3,927.6
200666_s_at,'BLCAP',na,2617.7,2500.3,2154.5,2543.3,2854.9,1952.3
200667_at,'RPLP0',na,2229.7,2150.6,2426.7,3046.7,2874.6,2633.1
200668_s_at,'ADD3',na,3813.6,3562.8,4391.6,4952.3,4995,5668.3
200669_s_at,'HADH',na,2358.7,2638.3,3374.7,3201.1,3086.2,3467.2
200670_at,'HADH',na,757.8,741,637.8,661.7,748.1,798.5
200671_s_at,'PFKP',na,550.9,521.3,318.5,276.7,253.4,283.4
200672_x_at,'ANP32A',na,1156.6,1137.5,1109.2,748.8,724.2,947.2
200673_at,'RAD23A',na,3853.8,3893.1,4154,3812.8,3386.6,3018.2
200674_s_at,'GNAI2',na,16969.9,18010.6,17864,18045.1,20234.8,16645.9
200675_at,'DUSP1',na,4182.4,3778.3,2727.1,2664.5,2864.4,2933.9
200676_s_at,'TGM2',na,480,495.8,425.8,392.1,440.5,368.6
200677_at,'ANP32A',na,10738.8,10280,11728.2,12234,14539.4,10175.6
200678_x_at,'RAD23A',na,3549.1,3885.8,3107.3,2872.9,3031.1,1705.8
200679_x_at,'RAB6A',na,2767,3252.1,2690.5,3019.3,2676.2,2963.8
200680_x_at,'RAB6A',na,10039.6,10328.6,9895.4,10579.3,10330.3,10312.8
200681_at,'RPS18',na,8713.9,7446.1,6133,7930.5,8707.6,6838.6
200682_s_at,'PLD3',na,2675.9,2626,3054.7,3084.6,2875.9,3791.7
200683_s_at,'ANP32A',na,1427.1,1396.4,1187.3,1401.3,1511.4,1144.5
200684_s_at,'PSMF1',na,991,924.2,969.7,985.8,917.9,981.8
200686_s_at,'PSMF1',na,1130,676.1,825,1455.8,1178.8,1526.9
200687_s_at,'HNRNPA0',na,1208.8,1154.6,795.6,902.5,740,1005.5
200688_at,'HNRNPA0',na,273.4,256.5,280.1,305.7,318.6,214.3
200689_x_at,'GOLGB1',na,13663.2,12967.6,13251.8,16053.3,17353.6,17052.6
200690_at,'GOLGB1',na,434.7,561.6,420.6,472.9,340.6,332.5
200691_s_at,'MYL9',na,3117.7,3447.3,3489.6,3511.2,2965,2615.1
200692_s_at,'CTTN',na,2043.9,2212.7,2012.2,1968.1,1667.7,1726
200693_at,'STOM',na,9750.4,8019.6,8630.3,8934.4,8054.4,7059.5
200694_s_at,'STOM',na,2350.9,2182.3,2691.6,2820,2834.4,2733.3
200695_at,'RCN1',na,1767.5,1949.9,1652.8,1718.9,1893.2,1491.3
200696_s_at,'PABPC4',na,1964.6,2116.5,969.4,1105.7,1498.5,470.3
200697_at,'GTF2I /// GTF2IP1 /// GTF2IP4',na,2357.1,2298.4,2502.6,2249.3,2494.7,2408.8
200698_at,'CYC1',na,2369.2,2576.7,2581.6,2830.2,2187.2,1995
200699_at,'PSMC2',na,2894.7,2819.8,2206.7,2923.5,2300.9,1403.1
200700_s_at,'PSMC2',na,5608,4635.2,3878.9,4897.8,3387.1,3212.4
200701_at,'SF3B1',na,7790.9,8138.1,5682.1,4350.5,5918.4,4218.2
200702_s_at,'SF3B1',na,539.4,613.3,556.5,929.8,890.3,588.7
200703_at,'SMARCC1',na,7093,7024,8755,8976.7,8458.1,8918.3
200704_at,'SMARCC1',na,3638,2981.8,1385.1,1413.5,1501.5,1509.2
200705_s_at,'SMARCC1',na,7775.1,7457.8,10581.4,9796.8,9787.2,10961.3
200706_s_at,'SMARCC1',na,2583.6,2631.9,1311.2,1064.1,1214.6,1084.7
200707_at,'SNU13',na,1687.1,1680.4,941.1,1011,915.7,1009.6
200708_at,'SNU13',na,1662.2,1672.5,1281.6,1375.1,2027.8,1402.5
200709_at,'TM9SF2',na,8064.5,8577,6949.8,6340.7,5917.8,6527.7
200710_at,'SYNGR2',na,1610,1360.4,1336.3,1442.8,1511.6,1279.9
200711_s_at,'PIP4K2B',na,2290.9,2831.4,2675.2,2571.8,2759,2039.8
200712_s_at,'DCTN1',na,2158.3,2390.1,1993.7,2049.2,1970.5,2116.7
200713_s_at,'BCLAF1',na,6958.9,7149.2,6417.1,7212.3,7186.5,6736.7
200714_x_at,'BCLAF1',na,2028,1632.6,2151.7,2043.7,2156.8,1781.5
200715_x_at,'SON',na,8862.6,8497.9,11030.3,9753.4,11404.1,9690.2
200716_x_at,'SON',na,18389.2,17622.8,19479,20537.3,22212.4,18504.6
200717_x_at,'PXN',na,18088.5,17540.6,19287.6,21698.3,23585.3,17833.6
200718_s_at,'KPNA2',na,7936.4,7264.1,8469.4,9330,9175.9,8055.9
200719_at,'ATP6V1B2',na,411.9,406.3,295.6,394.7,282.2,270.3
200720_s_at,'TUBA1B',na,1260.7,1478.1,1154.4,854.1,1431,1099
200721_s_at,'CBX3',na,1038.4,1203,1035.6,808.2,1238.2,1084.1
200722_s_at,'RBBP7',na,2375.6,1938.5,1916,1785.4,1841,1796.5
200723_s_at,'SDHA',na,5201,3889.9,5756.6,6099.8,6121.3,5442.3
200725_x_at,'RPS29',na,13352.7,13668.5,12847.9,15463.4,16367.9,13663.1
200726_at,'DAP',na,4016.6,4191.4,4543.3,4214.2,4509.5,4344.8
200727_s_at,'ARF4',na,958.3,1112.9,985,741.6,791.9,1002.1
200728_at,'ARF4',na,2892.8,2913.9,2620.4,2415.7,2293.9,2288.3
200729_s_at,'COPB2',na,1381.7,1563.5,2171.9,1438,1346.5,1649.9
200730_s_at,'USP9X',na,1446.3,1268.9,788.9,1168.9,949,1095.5
200731_s_at,'USP9X',na,824.5,910,575.8,712,559.2,651.6
200732_s_at,'BCLAF1',na,1268.7,1403.6,1255.4,1243.6,1065,1496.4
200733_s_at,'PFKL',na,530.8,558.1,891.1,659.4,621,835.8
200734_s_at,'NBPF10 /// NBPF11 /// NBPF12 /// NBPF15 /// NBPF19 /// NBPF20 /// NBPF26 /// NBPF8 /// NBPF9',na,1430.7,1578.5,1316.4,1285.5,1286.7,1167.8
200735_x_at,'NBPF10 /// NBPF11 /// NBPF14 /// NBPF15 /// NBPF19 /// NBPF20 /// NBPF25P /// NBPF26 /// NBPF8',na,9936.4,10798.5,15963,15843.6,16902.4,14721.9
200736_s_at,'LGALS1',na,6749.6,6863.4,7091.2,9980.4,9586.7,7851.2
200737_at,'GPX4',na,2527.4,3005,3550.4,3388.5,3472.9,1588.5
200738_s_at,'THBS1',na,7108,7169.2,9525.5,8688,8381.6,5615.1
200739_s_at,'THBS1',na,2774.6,2221.2,1938,2738.5,2755.9,1849.4
200740_s_at,'THBS1',na,5871.9,6096.9,7498.8,7144.5,7243.6,6536.6
200741_s_at,'CSE1L',na,10582.2,11201.8,11136.8,12616.3,11881.9,11799.7
200742_s_at,'CSE1L',na,1201.7,1299.7,894.9,727.4,689.9,674.8
200743_s_at,'TUFM',na,1439.5,1520.1,1549.5,1473.2,1339.3,943.5
200744_s_at,'PSMA7',na,2721.1,2558.7,2907.5,3479.6,3375.4,3138
200745_s_at,'POLD2',na,4112.2,3474.7,2846.4,3770,4040.9,3778.7
200746_s_at,'CPE',na,3433.8,3692.3,4333.7,5216.5,4933.6,4944.4
200747_s_at,'PGD',na,696.3,627,934,798.3,700.9,1143.2
200748_s_at,'COX8A',na,9902.8,11303,8861.7,8573,7143.9,7415.2
200749_at,'PGRMC1',na,1558.2,1718.1,3983.6,3544.8,3608,3579.1
200750_s_at,'PGRMC1',na,6666.9,6920.6,10166,11004,10339.7,10808.9
200751_s_at,'EIF5A',na,1704,1729.8,2219.6,2260.1,2163.7,2082
200752_s_at,'EIF5A',na,1104,937.6,367.5,277.5,364.5,231.2
200753_x_at,'ITGB5',na,1106.7,1294.7,1097.2,1093.4,1008.5,1403.2
200754_x_at,'ITGB5',na,10276.8,8644.4,9260.8,9643.2,10751.6,9474.3
200755_s_at,'MGAT1',na,1946.1,2136.7,1275.9,1272,1171.3,1327.2
200756_x_at,'ACLY',na,1576.9,1774,961.3,1055.2,1048.8,1044.2
200757_s_at,'ACLY',na,3623.2,3505.6,2895.8,3039.6,2864.4,3215.1
200758_s_at,'SRSF7',na,1652.9,1587.5,1501.1,1363,1324.3,1876.4
200759_x_at,'HNRNPH2 /// RPL36A-HNRNPH2',na,2097,2411.7,2353.5,2477.4,2372.7,2805.5
200760_s_at,'PJA2',na,1999.8,2093.7,2090.8,2127.1,2594.9,1561.6
200761_s_at,'COX7C',na,3528.4,3702.7,4282.2,4881,5225.8,3306.7
200762_at,'ECHS1',na,3575.3,3913,4147.3,4803.3,4479.3,4096.2
200763_s_at,'PLP2',na,13355.1,13882.8,14714.7,15422.2,14961.9,15019.7
200764_s_at,'SSB',na,2309.4,2187.5,1816.4,2368.3,2210,1680.6
200765_x_at,'SSB',na,3720.7,4416.9,3427.2,4510.8,4551.5,3236.1
200766_at,'RAB5C',na,3592.1,3668.3,1528.3,1432.7,1758.5,1252.2
200767_s_at,'GPNMB',na,720.5,767.6,592.3,499.8,542.1,525
200768_s_at,'EIF2S1',na,1968.5,2052.3,2098.2,2000.3,1547.8,1753.6
200769_s_at,'EIF2S1',na,1018.2,1100.9,813.8,692.8,642.6,618
200770_s_at,'EIF2S1',na,885.4,953,613.6,703.1,489.3,590.5
200771_at,'HAX1',na,1562.5,1587.4,1524.4,2036,1521.7,1908.3
200772_x_at,'NFE2L2',na,11657.7,10577.4,10587.9,11379.2,11618.3,11142.8
200773_x_at,'TIMP3',na,5984.9,5348,7912.7,7513.9,7404.2,8736.4
200774_at,'TIMP3',na,5026.9,5552,5843.7,6254.7,5741.9,5419.7
200775_s_at,'TIMP3',na,4428.2,4848.8,5076.7,5229.9,5093.7,5366.9
200776_s_at,'TIMP3',na,2062.2,2532.9,2437.3,2581.9,2533.4,2195.8
200777_s_at,'MBNL1',na,3554.5,3255,4112.3,4421.2,3847.3,4249.2
200778_s_at,'MBNL1',na,2766.3,2897.6,2976.1,3030.9,2652.2,3179.1
200779_at,'MBNL1',na,3195.8,3939.5,5233.9,4968,4714.1,4500
200780_x_at,'RPL4',na,12556,13878.5,12033.3,14972.7,15425,11278.2
200781_s_at,'MFN2',na,12123,11735.4,13282.5,14565.1,15253.9,13049.3
200782_at,'RAB5C',na,7434.1,7765.6,10498.7,10972.5,12389.9,10799.2
200783_s_at,'NMT1',na,1021.4,1323.8,1652.1,2105.4,1819,1609.3
200786_at,'NMT1',na,4585,4526.2,5620.8,7279.6,6776.5,5536.8
200787_s_at,'YBX3',na,3168.1,3196.2,2307.7,2218.2,2322.5,2758.2
200788_s_at,'YBX3',na,3942.5,3822.8,2776,3416.6,3234.8,4231.7
200789_at,'IGFBP7',na,808.7,1027.2,659.5,564.6,800.7,728.6
200790_at,'IGFBP7',na,3370.3,3645.5,4838.9,4614.3,4369.6,6186.2
200791_s_at,'PUM1',na,2330.7,1983.2,1952.6,3597.2,2624.4,1538.9
200792_at,'PUM1',na,6159.7,7387.7,7111.5,6805,7536.6,7277.9
200793_s_at,'PUM1',na,1291.2,1014.6,707.2,716.6,877.6,583
200794_x_at,'ARHGDIA',na,3061.6,2991.4,3476.6,4208.4,4009.7,3496
200796_s_at,'ARHGDIA',na,421.9,417.8,295.3,498.5,388.4,326.3
200797_s_at,'BHLHE40',na,3647.4,3960.5,3990.6,6706.4,5624.2,3326.1
200798_x_at,'ATP6V0E1',na,1751,1963.7,2204.5,2494.3,2327.2,1709.6
200799_at,'ATP6V0E1',na,1431.1,1484.9,1306,1516.1,1596,1654.3
200800_s_at,'NUDC',na,1188.2,1260,1070.8,1262,1382.7,1570
200801_x_at,'TERF2IP',na,28404.5,25667.1,26354.1,32218.1,34013,28184.8
200802_at,'TMX2',na,3310.9,3058.9,3023.6,3389.6,3492,3227.5
200803_s_at,'ARCN1',na,4896.7,5521.2,6090.1,6267.5,6626.1,5359.3
200804_at,'UBA2',na,8006.4,7306.7,7704.8,8722.4,8815.2,7866.1
200805_at,'FBXO7',na,1277.8,1014.1,895.1,760.5,671.1,622
200806_s_at,'GNAI3',na,5770.1,6766.2,4880.6,3894.1,4303,4802.1
200807_s_at,'GNAI3',na,9358.6,10276.8,9307.8,7808.5,8145.7,10406.2
200808_s_at,'GNAI3',na,1505.4,1071.2,855.8,968.1,727.1,1061.7
200809_x_at,'CHD4',na,21043.9,17272.7,16500.2,22687.5,27373.8,17553.9
200810_s_at,'CHD4',na,845.6,959.3,1109.7,1115.1,1358.5,1606.3
200811_at,'HTRA1',na,1219.9,1101.4,1166.9,1355,1453.7,1685.3
200812_at,'LRPAP1',na,3903.1,3781.6,3512.9,2865.7,3159.1,3154.7
200813_s_at,'ITPR3',na,857.7,812.5,984.6,966.6,1038.3,716.1
200814_at,'ITPR3',na,3360.2,2840.6,2330.7,2563.8,2553.2,2682.1
